"","lon","lat","type","loctype","address","north","south","east","west","Outcome_St","Direction","Street_Nam","Suffix","Code_Enfor","Property_S","Program_De","Date_of_Ou","Council_Di","Zip_Code","ShapeSTAre","ShapeSTLen","OBJECTID","County_Tax","State_Parc","Address_Nu","Structures","Full_Address"
"1210",-86.2918471,41.6857024,"premise","rooftop","3013 frederickson st, south bend, in 46628, usa",41.6870499302915,41.6843519697085,-86.2904844697085,-86.2931824302915,"Repaired",NA,"Frederickson","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2013-04-22T00:00:00.000Z","2","46628",4765.0149230957,319.753466452588,"1211","018-2052-1851","71-08-03-301-014.000-026","3013",NA,"3013 Frederickson ST South Bend, IN 46628"
"1211",-86.2838606,41.6859128,"street_address","rooftop","807 n olive st, south bend, in 46628, usa",41.6872617802915,41.6845638197085,-86.2825116197085,-86.2852095802915,"Repaired","N","Olive","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-11-24T00:00:00.000Z","2","46628",3214.79501342773,227.649467306051,"1212","018-2064-2365","71-08-03-328-030.000-026","807",NA,"807 Olive ST South Bend, IN 46628"
"1212",-86.2805073,41.6777942,"premise","rooftop","134 huey st, south bend, in 46628, usa",41.6791310802915,41.6764331197085,-86.2791445197085,-86.2818424802915,"Demolished",NA,"Huey","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - June 9 2015","2015-08-14T00:00:00.000Z","2","46628",3576.98937988281,277.128494512169,"1213","018-2020-0595","71-08-10-211-003.000-026","134","House, Garage","134 Huey ST South Bend, IN 46628"
"1213",-86.2666264,41.6777341,"premise","rooftop","1043 w colfax ave, south bend, in 46616, usa",41.6790865302915,41.6763885697085,-86.2652718697085,-86.2679698302915,"Demolished","W","Colfax","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete","BEP","2016-04-28T00:00:00.000Z","2","46616",4085.57727050781,277.663666764051,"1214","018-1041-1779","71-08-11-133-006.000-026","1043","House","1043 Colfax AVE South Bend, IN 46616"
"1214",-86.2698102,41.677761,"street_address","rooftop","1241 w colfax ave, south bend, in 46619, usa",41.6791099802915,41.6764120197085,-86.2684612197085,-86.2711591802915,"Demolished","W","Colfax","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-10-03T00:00:00.000Z","2","46619",4774.69412231445,313.215574768396,"1215","018-1044-1879","71-08-11-126-005.000-026","1241",NA,"1241 Colfax AVE South Bend, IN 46619"
"1215",-86.2579787,41.6785422,"premise","rooftop","225 n taylor st, south bend, in 46601, usa",41.6798962302915,41.6771982697085,-86.2566361697085,-86.2593341302915,"Repaired","N","Taylor","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","CDC Partner House","2017-09-20T00:00:00.000Z","2","46601",2727.72854614258,209.298346800292,"1216","018-1024-1023","71-08-11-228-020.000-026","225","House, Garage, Fence","225 Taylor ST South Bend, IN 46601"
"1216",-86.2640663,41.6790414,"street_address","rooftop","316 hamden ct, south bend, in 46601, usa",41.6803903802915,41.6776924197085,-86.2627173197085,-86.2654152802915,"Repaired",NA,"Hamden","CT","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-07-07T00:00:00.000Z","2","46601",1334.57034301758,160.580740272183,"1217","018-1026-1166","71-08-11-130-003.000-026","316",NA,"316 Hamden CT South Bend, IN 46601"
"1217",-86.2767797,41.6789958,"premise","rooftop","223 n jackson st, south bend, in 46628, usa",41.6803562302915,41.6776582697085,-86.2754312697085,-86.2781292302915,"Demolished","N","Jackson","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - Fall 2014","2015-01-23T00:00:00.000Z","2","46628",4023.01705932617,265.604249619238,"1218","018-2007-006301","71-08-10-227-007.000-026","223","House","223 Jackson ST South Bend, IN 46628"
"1218",-86.2759964,41.6791163,"premise","rooftop","225 college st, south bend, in 46628, usa",41.6804576802915,41.6777597197085,-86.2746461197085,-86.2773440802915,"Demolished",NA,"College","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening- Demo - Nov 19 2015","2016-02-06T00:00:00.000Z","2","46628",2393.16494750977,237.736821894372,"1219","018-2007-006403","71-08-10-228-003.000-026","225","House, Fence","225 College ST South Bend, IN 46628"
"1219",-86.2672842,41.682659,"street_address","rooftop","607 blaine ave, south bend, in 46616, usa",41.6840079802915,41.6813100197085,-86.2659352197085,-86.2686331802915,"Demolished",NA,"Blaine","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-04-18T00:00:00.000Z","2","46616",5079.96234130859,307.085616600468,"1220","018-1036-1571","71-08-02-377-027.000-026","607",NA,"607 Blaine AVE South Bend, IN 46616"
"1220",-86.2585738,41.6821384,"premise","rooftop","517 leland ave, south bend, in 46616, usa",41.6834993802915,41.6808014197085,-86.2572341697085,-86.2599321302915,"Demolished",NA,"Leland","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - June 9 2015","2015-09-18T00:00:00.000Z","1","46616",6812.37185668945,403.865641497299,"1221","018-1055-2340","71-08-02-476-044.000-026","517","House","517 Leland AVE South Bend, IN 46616"
"1221",-86.273488,41.6809889,"premise","rooftop","417 birdsell st, south bend, in 46628, usa",41.6823278802915,41.6796299197085,-86.2721274197085,-86.2748253802915,"Demolished",NA,"Birdsell","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-09-19T00:00:00.000Z","2","46628",4411.56365966797,308.18314199266,"1222","018-1049-2084","71-08-02-355-011.000-026","417",NA,"417 Birdsell ST South Bend, IN 46628"
"1222",-86.2663091,41.6846832,"premise","rooftop","723 allen st, south bend, in 46616, usa",41.6860213802915,41.6833234197085,-86.2649543697085,-86.2676523302915,"Repaired",NA,"Allen","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2015-07-23T00:00:00.000Z","1","46616",4436.40307617188,333.335345300014,"1223","018-1076-3184","71-08-02-331-031.000-026","723","House","723 Allen ST South Bend, IN 46616"
"1223",-86.2700772,41.6848052,"premise","rooftop","727 diamond ave, south bend, in 46628, usa",41.6861573802915,41.6834594197085,-86.2687328697085,-86.2714308302915,NA,NA,"Diamond","AVE","Repair Order","Repairs Pending",NA,NA,NA,"46628",2389.47720336914,204.538108305571,"1224","018-1078-3269","71-08-02-306-026.000-026","727","House, Garage, Fence","727 Diamond AVE South Bend, IN 46628"
"1224",-86.2650795,41.6851098,"premise","rooftop","729 sherman ave, south bend, in 46616, usa",41.6864559302915,41.6837579697085,-86.2637356197085,-86.2664335802915,"Demolished",NA,"Sherman","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-03-28T00:00:00.000Z","1","46616",4626.78680419922,329.707972026945,"1225","018-1075-3149","71-08-02-332-026.000-026","729",NA,"729 Sherman AVE South Bend, IN 46616"
"1225",-86.2634531,41.6852515,"premise","rooftop","736 harrison ave, south bend, in 46616, usa",41.6866105302915,41.6839125697085,-86.2620996197085,-86.2647975802915,"Demolished",NA,"Harrison","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete","BEP","2016-03-10T00:00:00.000Z","1","46616",3910.04251098633,316.588774637837,"1226","018-1070-2978","71-08-02-407-009.000-026","736","House, Garage","736 Harrison AVE South Bend, IN 46616"
"1226",-86.2658331,41.6835403,"premise","rooftop","626 allen st, south bend, in 46616, usa",41.6849015802915,41.6822036197085,-86.2644858197085,-86.2671837802915,"Demolished",NA,"Allen","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-03-24T00:00:00.000Z","1","46616",4448.20895385742,336.355198488592,"1227","018-1077-3246","71-08-02-334-009.000-026","626",NA,"626 Allen ST South Bend, IN 46616"
"1227",-86.2658133,41.6840256,"premise","rooftop","1043 lindsey st, south bend, in 46616, usa",41.6853689802915,41.6826710197085,-86.2644622197085,-86.2671601802915,"Repaired",NA,"Lindsey","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2015-11-13T00:00:00.000Z","1","46616",4404.87048339844,273.891533348573,"1228","018-1076-321501","71-08-02-332-018.000-026","1043","House","1043 Lindsey ST South Bend, IN 46616"
"1228",-86.2631378,41.6840487,"street_address","rooftop","917 lindsey st, south bend, in 46616, usa",41.6853976802915,41.6826997197085,-86.2617888197085,-86.2644867802915,"Repaired",NA,"Lindsey","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","CDC Partner House","2014-08-01T00:00:00.000Z","1","46616",4404.93829345703,287.384727395552,"1229","018-1070-2989","71-08-02-407-021.000-026","917",NA,"917 Lindsey ST South Bend, IN 46616"
"1229",-86.2790103,41.6839958,"premise","rooftop","701 n johnson st, south bend, in 46628, usa",41.6853412802915,41.6826433197085,-86.2776615697085,-86.2803595302915,"Demolished",NA,"Johnson","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-09-12T00:00:00.000Z","2","46628",4215.19064331055,305.054840981548,"1230","018-2036-1230","71-08-03-411-025.000-026","701",NA,"701 Johnson ST South Bend, IN 46628"
"1230",-86.2785642,41.6839911,"premise","rooftop","704 n johnson st, south bend, in 46628, usa",41.6853446802915,41.6826467197085,-86.2772136697085,-86.2799116302915,"Repaired",NA,"Johnson","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2015-08-04T00:00:00.000Z","2","46628",4080.38482666016,311.940284814846,"1231","018-2014-0360","71-08-03-434-008.000-026","704",NA,"704 Johnson ST South Bend, IN 46628"
"1231",-86.271267,41.6839885,"premise","rooftop","672 lawndale ave, south bend, in 46628, usa",41.6853467302915,41.6826487697085,-86.2699093697085,-86.2726073302915,"Demolished",NA,"Lawndale","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - Fall 2014","2015-03-27T00:00:00.000Z","2","46628",4685.4235534668,319.710576306917,"1232","018-1039-1729","71-08-02-311-005.000-026","672","Multi-Unit","672 Lawndale AVE South Bend, IN 46628"
"1232",-86.2683132,41.6852946,"street_address","range_interpolated","740 cleveland ave, south bend, in 46628, usa",41.6866435802915,41.6839456197085,-86.2669642197085,-86.2696621802915,"Repaired",NA,"Cleveland","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2015-07-10T00:00:00.000Z","1","46628",4703.41491699219,338.049411149139,"1233","018-1080-3370","71-08-02-330-007.000-026","740",NA,"740 Cleveland AVE South Bend, IN 46628"
"1233",-86.2633341,41.6853642,"premise","rooftop","740 harrison ave, south bend, in 46616, usa",41.6866994802915,41.6840015197085,-86.2620588197085,-86.2647567802915,"Demolished",NA,"Harrison","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-03-28T00:00:00.000Z","1","46616",4129.91860961914,319.870069075075,"1234","018-1070-2977","71-08-02-407-008.000-026","740",NA,"740 Harrison AVE South Bend, IN 46616"
"1234",-86.2592085,41.6874074,"premise","rooftop","609 rex st, south bend, in 46616, usa",41.6887485302915,41.6860505697085,-86.2578579697085,-86.2605559302915,NA,NA,"Rex","ST","Repair Expired - Repair Hearing No Show",NA,NA,NA,"1","46616",5988.09194946289,343.069971318549,"1235","018-1060-2549","71-08-02-261-031.000-026","609","House","609 Rex ST South Bend, IN 46616"
"1235",-86.2588912,41.6878247,"premise","rooftop","917 leland ave, south bend, in 46616, usa",41.6891840302915,41.6864860697085,-86.2575293197085,-86.2602272802915,NA,NA,"Leland","AVE","Repair Deadline Expired",NA,NA,NA,NA,"46616",3881.15252685547,274.669455727844,"1236","018-1062-2643","71-08-02-261-016.000-026","917","House, Garage","917 Leland AVE South Bend, IN 46616"
"1236",-86.2790797,41.6877399,"premise","rooftop","1001 n johnson st, south bend, in 46628, usa",41.6891037302915,41.6864057697085,-86.2777104697085,-86.2804084302915,"Demolished",NA,"Johnson","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - Fall 2014","2015-03-27T00:00:00.000Z","2","46628",4884.25247192383,329.035248687921,"1237","018-2094-3550","71-08-03-258-032.000-026","1001","House","1001 Johnson ST South Bend, IN 46628"
"1237",-86.2651588,41.6881447,"premise","rooftop","1007 sherman ave, south bend, in 46616, usa",41.6894899302915,41.6867919697085,-86.2638019697085,-86.2664999302915,"Demolished",NA,"Sherman","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-05-16T00:00:00.000Z","1","46616",6427.13320922852,462.692734294737,"1238","018-1085-3584","71-08-02-183-027.000-026","1007",NA,"1007 Sherman AVE South Bend, IN 46616"
"1238",-86.2646035,41.6854054,"premise","rooftop","744 sherman ave, south bend, in 46616, usa",41.6867715802915,41.6840736197085,-86.2632719197085,-86.2659698802915,"Demolished",NA,"Sherman","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-03-28T00:00:00.000Z","1","46616",6299.64038085938,354.321392424192,"1239","018-1075-3163","71-08-02-333-006.000-026","744",NA,"744 Sherman AVE South Bend, IN 46616"
"1239",-86.2634531,41.6854847,"premise","rooftop","744 harrison ave, south bend, in 46616, usa",41.6868383302915,41.6841403697085,-86.2620925197085,-86.2647904802915,"Demolished",NA,"Harrison","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-04-25T00:00:00.000Z","1","46616",6403.31790161133,355.349966200541,"1240","018-1070-2976","71-08-02-407-007.000-026","744",NA,"744 Harrison AVE South Bend, IN 46616"
"1240",-86.2708704,41.6869691,"premise","rooftop","902 lawndale ave, south bend, in 46628, usa",41.6883109302915,41.6856129697085,-86.2695290697085,-86.2722270302915,"Repaired",NA,"Lawndale","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2015-01-15T00:00:00.000Z","1","46628",5132.47634887695,343.609613602533,"1241","018-1089-3769","71-08-02-158-007.000-026","902",NA,"902 Lawndale AVE South Bend, IN 46628"
"1241",-86.2827279,41.6871191,"premise","rooftop","913 n elmer st, south bend, in 46628, usa",41.6884709302915,41.6857729697085,-86.2813764197085,-86.2840743802915,"Repaired & Occupied","N","Elmer","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2015-11-12T00:00:00.000Z","2","46628",6618.83822631836,361.571119796439,"1242","018-2031-1030","71-08-03-259-014.000-026","913","House","913 Elmer ST South Bend, IN 46628"
"1242",-86.2663884,41.6874071,"premise","rooftop","915 allen st, south bend, in 46616, usa",41.6887652802915,41.6860673197085,-86.2650225697085,-86.2677205302915,"Demolished",NA,"Allen","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - June 9 2015","2015-10-02T00:00:00.000Z","1","46616",6712.48950195312,366.833869410241,"1243","018-1085-3556","71-08-02-186-013.000-026","915","House, Garage","915 Allen ST South Bend, IN 46616"
"1243",-86.2816275,41.6874043,"premise","rooftop","2206 lincoln way w, south bend, in 46628, usa",41.6887576802915,41.6860597197085,-86.2802696197085,-86.2829675802915,"Demolished","W","Lincoln","WAY","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2013-12-30T00:00:00.000Z","2","46628",5892.40283203125,348.540116194466,"1244","018-2032-1045","71-08-03-260-004.000-026","2206",NA,"2206 Lincoln WAY South Bend, IN 46628"
"1244",-86.2706324,41.6875445,"premise","rooftop","1314 california ave, south bend, in 46628, usa",41.6888917802915,41.6861938197085,-86.2692728197085,-86.2719707802915,"Repaired","W","California","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2017-07-06T00:00:00.000Z","2","46628",2798.22131347656,238.086487364298,"1245","018-1089-3763","71-08-02-158-010.000-026","1314","House, Garage","1314 California AVE South Bend, IN 46628"
"1245",-86.269631,41.6879106,"premise","rooftop","1002 diamond ave, south bend, in 46628, usa",41.6892671302915,41.6865691697085,-86.2682907697085,-86.2709887302915,"Repaired",NA,"Diamond","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-08-18T00:00:00.000Z","1","46628",4090.35916137695,279.723998182956,"1246","018-1090-3835","71-08-02-155-013.000-026","1002",NA,"1002 Diamond AVE South Bend, IN 46628"
"1246",-86.2790797,41.6859905,"premise","rooftop","817 n johnson st, south bend, in 46628, usa",41.6873400802915,41.6846421197085,-86.2777463197085,-86.2804442802915,"Repaired",NA,"Johnson","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2015-10-05T00:00:00.000Z","2","46628",4596.74188232422,317.38036637262,"1247","018-2035-1143","71-08-03-407-008.000-026","817","House, Garage","817 Johnson ST South Bend, IN 46628"
"1247",-86.2621044,41.6858686,"premise","rooftop","816 van buren st, south bend, in 46616, usa",41.6872236302915,41.6845256697085,-86.2607472697085,-86.2634452302915,"Demolished",NA,"Van Buren","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - Fall 2014","2015-03-20T00:00:00.000Z","1","46616",1749.1057434082,169.587305733239,"1248","018-1069-2921","71-08-02-408-001.000-026","816","House","816 Van Buren ST South Bend, IN 46616"
"1248",-86.2646431,41.6864175,"premise","rooftop","810 sherman ave, south bend, in 46616, usa",41.6877838302915,41.6850858697085,-86.2632796197085,-86.2659775802915,"Demolished",NA,"Sherman","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - June 9 2015","2015-10-02T00:00:00.000Z","1","46616",6243.95294189453,352.848567561193,"1249","018-1075-3153","71-08-02-329-003.000-026","810","House, Garage, Fence","810 Sherman AVE South Bend, IN 46616"
"1249",-86.2726552,41.6864049,"premise","rooftop","809 sancome ave, south bend, in 46628, usa",41.6877470802915,41.6850491197085,-86.2712904697085,-86.2739884302915,"Demolished",NA,"Sancome","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - Fall 2014","2015-04-03T00:00:00.000Z","1","46628",4884.99642944336,322.73051743318,"1250","018-1083-3464","71-08-02-301-014.000-026","809","House, Garage","809 Sancome AVE South Bend, IN 46628"
"1250",-86.2588515,41.6866572,"premise","rooftop","805 leland ave, south bend, in 46616, usa",41.6879877802915,41.6852898197085,-86.2575184697085,-86.2602164302915,NA,NA,"Leland","AVE","Demo Affirmed w/CP","Bid Awarded - Demolition","Bid Opening - Demo - Dec 12 2017",NA,NA,"46616",4840.86560058594,312.447862824875,"1251","018-1060-2566","71-08-02-426-003.000-026","805","House","805 Leland AVE South Bend, IN 46616"
"1251",-86.2399645,41.6869364,"premise","rooftop","718 corby blvd, south bend, in 46617, usa",41.6882667802915,41.6855688197085,-86.2386108697085,-86.2413088302915,"Repaired & Occupied","E","Corby","BLVD","Repair Order","Repairs Pending",NA,"2016-03-01T00:00:00.000Z","4","46617",3222.52484130859,242.864504930457,"1252","018-5033-1159","71-08-01-426-002.000-026","718","House","718 Corby BLVD South Bend, IN 46617"
"1252",-86.2634135,41.6864553,"premise","rooftop","812 harrison ave, south bend, in 46616, usa",41.6878126302915,41.6851146697085,-86.2620790697085,-86.2647770302915,"Demolished",NA,"Harrison","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete","BEP","2015-11-25T00:00:00.000Z","1","46616",6331.41342163086,352.367096067663,"1253","018-1072-3063","71-08-02-402-003.000-026","812","House","812 Harrison AVE South Bend, IN 46616"
"1253",-86.2671421,41.6866929,"premise","rooftop","818 blaine ave, south bend, in 46616, usa",41.6880471302915,41.6853491697085,-86.2657796197085,-86.2684775802915,"Repaired & Occupied",NA,"Blaine","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-08-22T00:00:00.000Z","1","46616",4440.30395507812,335.037950484464,"1254","018-1079-3311","71-08-02-327-001.000-026","818",NA,"818 Blaine AVE South Bend, IN 46616"
"1254",-86.2663884,41.6867073,"premise","rooftop","819 allen st, south bend, in 46616, usa",41.6880596802915,41.6853617197085,-86.2650206697085,-86.2677186302915,"Demolished",NA,"Allen","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-05-09T00:00:00.000Z","1","46616",3768.00823974609,323.214239197289,"1255","018-1076-3167","71-08-02-327-009.000-026","819",NA,"819 Allen ST South Bend, IN 46616"
"1255",-86.2663488,41.6870948,"premise","rooftop","905 allen st, south bend, in 46616, usa",41.6884294802915,41.6857315197085,-86.2650162197085,-86.2677141802915,"Demolished",NA,"Allen","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-03-24T00:00:00.000Z","1","46616",4860.48428344727,338.678716359067,"1256","018-1085-3559","71-08-02-186-016.000-026","905",NA,"905 Allen ST South Bend, IN 46616"
"1256",-86.2601606,41.6873994,"premise","rooftop","707 rex st, south bend, in 46616, usa",41.6887445302915,41.6860465697085,-86.2587967197085,-86.2614946802915,"Demolished",NA,"Rex","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - Fall 2014","2015-03-30T00:00:00.000Z","1","46616",5943.9416809082,340.69864857788,"1257","018-1060-2544","71-08-02-261-026.000-026","707","House, Fence","707 Rex ST South Bend, IN 46616"
"1257",-86.2646828,41.6873129,"premise","rooftop","912 sherman ave, south bend, in 46616, usa",41.6886590802915,41.6859611197085,-86.2633280697085,-86.2660260302915,"Demolished",NA,"Sherman","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-03-28T00:00:00.000Z","1","46628",3722.6227722168,313.044151412642,"1258","018-1085-3603","71-08-02-188-006.000-026","912",NA,"912 Sherman AVE South Bend, IN 46628"
"1258",-86.2714257,41.6873758,"premise","rooftop","917 lawndale ave, south bend, in 46628, usa",41.6887398302915,41.6860418697085,-86.2700707197085,-86.2727686802915,"Repaired & Occupied",NA,"Lawndale","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-08-18T00:00:00.000Z","1","46628",5451.42584228516,350.371692770682,"1259","018-1089-3755","71-08-02-157-013.000-026","917",NA,"917 Lawndale AVE South Bend, IN 46628"
"1259",-86.2651588,41.6874449,"premise","rooftop","911 sherman ave, south bend, in 46616, usa",41.6887804802915,41.6860825197085,-86.2637945197085,-86.2664924802915,"Demolished",NA,"Sherman","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - Fall 2014","2015-03-06T00:00:00.000Z","1","46616",6488.04537963867,357.958264286486,"1260","018-1085-3589","71-08-02-187-013.000-026","911","House, Garage","911 Sherman AVE South Bend, IN 46616"
"1260",-86.2639291,41.687444,"premise","rooftop","915 harrison ave, south bend, in 46616, usa",41.6887939302915,41.6860959697085,-86.2625971197085,-86.2652950802915,"Demolished",NA,"Harrison","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening- Demo - Nov 19 2015","2016-03-26T00:00:00.000Z","1","46616",6258.67193603516,347.416907564869,"1261","018-1072-3037","71-08-02-258-005.000-026","915","House, Garage, Fence","915 Harrison AVE South Bend, IN 46616"
"1261",-86.2712869,41.686069,"premise","rooftop","1401 van buren st, south bend, in 46628, usa",41.6874254802915,41.6847275197085,-86.2699499197085,-86.2726478802915,"Repaired",NA,"Van Buren","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2013-09-26T00:00:00.000Z","1","46628",3600.03332519531,276.249045893775,"1262","018-1082-3443","71-08-02-302-017.000-026","1401",NA,"1401 Van Buren ST South Bend, IN 46628"
"1262",-86.2679002,41.6861595,"street_address","rooftop","1209 van buren st, south bend, in 46628, usa",41.6875084802915,41.6848105197085,-86.2665512197085,-86.2692491802915,"Demolished",NA,"Van Buren","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2013-09-02T00:00:00.000Z","1","46616",3399.19232177734,273.218175977323,"1263","018-1079-3291","71-08-02-326-014.000-026","1209",NA,"1209 Van Buren ST South Bend, IN 46616"
"1263",-86.2668248,41.6861383,"premise","rooftop","1113 van buren st, south bend, in 46616, usa",41.6874785302915,41.6847805697085,-86.2654676197085,-86.2681655802915,"Demolished",NA,"Van Buren","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-06-20T00:00:00.000Z","1","46616",3518.42041015625,277.720292295518,"1264","018-1079-3318","71-08-02-327-008.000-026","1113",NA,"1113 Van Buren ST South Bend, IN 46616"
"1264",-86.2646828,41.6862633,"premise","rooftop","806 sherman ave, south bend, in 46616, usa",41.6876246802915,41.6849267197085,-86.2632950197085,-86.2659929802915,"Repaired",NA,"Sherman","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2016-05-13T00:00:00.000Z","1","46616",6177.86199951172,352.158523233799,"1265","018-1075-3154","71-08-02-329-004.000-026","806","House","806 Sherman AVE South Bend, IN 46616"
"1265",-86.2721792,41.6862728,"premise","rooftop","806 sancome ave, south bend, in 46628, usa",41.6876149802915,41.6849170197085,-86.2708173697085,-86.2735153302915,"Demolished",NA,"Sancome","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-09-19T00:00:00.000Z","1","46628",4531.32153320312,333.476709746585,"1266","018-1082-3417","71-08-02-302-005.000-026","806",NA,"806 Sancome AVE South Bend, IN 46628"
"1266",-86.2691649,41.6860975,"premise","rooftop","1233 van buren st, south bend, in 46628, usa",41.6874524802915,41.6847545197085,-86.2678074697085,-86.2705054302915,"Repaired",NA,"Van Buren","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-01-27T00:00:00.000Z","1","46628",4133.64279174805,307.4990998945,"1267","018-1080-3341","71-08-02-304-013.000-026","1233",NA,"1233 Van Buren ST South Bend, IN 46628"
"1267",-86.2690459,41.6860936,"premise","rooftop","1231 van buren st, south bend, in 46628, usa",41.6874543302915,41.6847563697085,-86.2676859697085,-86.2703839302915,"Repaired",NA,"Van Buren","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2016-05-24T00:00:00.000Z",NA,"46628",3886.50372314453,303.334402888787,"1268","018-1080-3342","71-08-02-304-014.000-026","1231","House, Garage, Fence","1231 Van Buren ST South Bend, IN 46628"
"1268",-86.2684312,41.686132,"premise","rooftop","1219 van buren st, south bend, in 46628, usa",41.6874808302915,41.6847828697085,-86.2670811697085,-86.2697791302915,"Repaired",NA,"Van Buren","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2013-06-06T00:00:00.000Z","1","46628",4077.37744140625,305.466926333752,"1269","018-1080-3360","71-08-02-326-010.000-026","1219",NA,"1219 Van Buren ST South Bend, IN 46628"
"1269",-86.281459,41.6867671,"premise","rooftop","905 huey st, south bend, in 46628, usa",41.6881014302915,41.6854034697085,-86.2801097697085,-86.2828077302915,"Demolished",NA,"Huey","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - Fall 2014","2015-02-20T00:00:00.000Z","2","46628",5774.14028930664,366.775647705666,"1270","018-2032-1050","71-08-03-260-015.000-026","905","House, Fence","905 Huey ST South Bend, IN 46628"
"1270",-86.2671421,41.6868095,"premise","rooftop","822 blaine ave, south bend, in 46616, usa",41.6881696802915,41.6854717197085,-86.2657861197085,-86.2684840802915,"Demolished",NA,"Blaine","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening- Demo - Nov 19 2015","2016-03-26T00:00:00.000Z","1","46616",7873.68341064453,385.851135321713,"1271","018-1086-3676","71-08-02-186-009.000-026","822","House, Shed","822 Blaine AVE South Bend, IN 46616"
"1271",-86.2615491,41.6870557,"premise","rooftop","903 portage ave, south bend, in 46616, usa",41.6884161802915,41.6857182197085,-86.2602107697085,-86.2629087302915,"Repaired",NA,"Portage","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2017-08-14T00:00:00.000Z","1","46616",2281.97830200195,223.638971884608,"1272","018-1071-3025","71-08-02-260-011.000-026","903","House","903 Portage AVE South Bend, IN 46616"
